No(line_no),주소(address),경도(longitute),위도(latitude),좌표값(status),설치장소상세(address_detail),설치장소타입(address_type),쓰레기통 형태(trash_type),관할기관(gov),관할기관연락처(gov_num)
646,서울특별시 영등포구 양평로 24-1,126.9035734,37.5333242,정좌표,서울특별시 영등포구 양평로 24-1 o&k 빌딩 앞 버스정류장(19-175),"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
647,서울특별시 영등포구 당산로 222,126.9022915,37.53324561,정좌표,서울특별시 영등포구 당산로 222 당산역 10번출구 소공원,② 지하철역 입구,① 일반쓰레기,서울시 영등포구청,
648,서울특별시 영등포구 당산로 222,126.9022915,37.53324561,정좌표,서울특별시 영등포구 당산로 222 당산역 10번출구 소공원,② 지하철역 입구,① 일반쓰레기,서울시 영등포구청,
649,서울특별시 영등포구 당산로 222,126.9022915,37.53324561,정좌표,서울특별시 영등포구 당산로 222 당산역 10번출구 소공원,② 지하철역 입구,① 일반쓰레기,서울시 영등포구청,
650,서울특별시 영등포구 영중로 55,126.9045868,37.52135713,정좌표,서울특별시 영등포구 영중로 55 영등포시장 버스정류장(19-120),"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
651,서울특별시 영등포구 영중로 55,126.9045868,37.52135713,정좌표,서울특별시 영등포구 영중로 55 영등포시장 버스정류장(19-120),"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
652,서울특별시 영등포구 영중로 122,126.9059605,37.52713152,정좌표,서울특별시 영등포구 영중로 122 서강 어린이 공원 앞,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
653,서울특별시 영등포구 영중로 122,126.9059605,37.52713152,정좌표,서울특별시 영등포구 영중로 122 서강 어린이 공원 앞,⑥ 횡단보도 입구,② 재활용쓰레기,서울시 영등포구청,
654,서울특별시 영등포구 양평로 135,126.892671,37.53821478,정좌표,서울특별시 영등포구 양평로 135 C & V 앞,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
655,서울특별시 영등포구 양평로 135,126.892671,37.53821478,정좌표,서울특별시 영등포구 양평로 135 C & V 앞,⑥ 횡단보도 입구,② 재활용쓰레기,서울시 영등포구청,
656,서울특별시 영등포구 양평로 136,126.8930556,37.53867644,정좌표,서울특별시 영등포구 양평로 136 가족호텔 신축현장 앞,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
657,서울특별시 영등포구 양평로 136,126.8930556,37.53867644,정좌표,서울특별시 영등포구 양평로 136 가족호텔 신축현장 앞,⑥ 횡단보도 입구,② 재활용쓰레기,서울시 영등포구청,
658,서울특별시 영등포구 양평로 116-1,126.8947464,37.537715,정좌표,서울특별시 영등포구 양평로 116-1 양평로 프리마트 앞,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
659,서울특별시 영등포구 양평로 116-1,126.8947464,37.537715,정좌표,서울특별시 영등포구 양평로 116-1 양평로 프리마트 앞,⑥ 횡단보도 입구,② 재활용쓰레기,서울시 영등포구청,
660,서울특별시 영등포구 당산로 231,126.9018682,37.5345223,정좌표,서울특별시 영등포구 당산로 231 당산역 1번 출구 앞,② 지하철역 입구,① 일반쓰레기,서울시 영등포구청,
661,서울특별시 영등포구 당산로 231,126.9018682,37.5345223,정좌표,서울특별시 영등포구 당산로 231 당산역 1번 출구 앞,② 지하철역 입구,② 재활용쓰레기,서울시 영등포구청,
662,서울특별시 영등포구 문래로 197,126.9041891,37.51843926,정좌표,서울특별시 영등포구 문래로 197 영등포 소방서 앞,"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
663,서울특별시 영등포구 문래로 197,126.9041891,37.51843926,정좌표,서울특별시 영등포구 문래로 197 영등포 소방서 앞,"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
664,서울특별시 영등포구 문래로 110,126.8941145,37.51885103,정좌표,서울특별시 영등포구 문래로 110 문래 청소년 수련관 앞,"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
665,서울특별시 영등포구 문래로 110,126.8941145,37.51885103,정좌표,서울특별시 영등포구 문래로 110 문래 청소년 수련관 앞,"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
666,서울특별시 영등포구 경인로 705,126.8921609,37.51137113,정좌표,서울특별시 영등포구 경인로 705 버스중앙차로(19-002),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
667,서울특별시 영등포구 경인로 705,126.8921609,37.51137113,정좌표,서울특별시 영등포구 경인로 705 버스중앙차로(19-002),⑦ 버스중앙차로내 휴지통,② 재활용쓰레기,서울시 영등포구청,
668,서울특별시 영등포구 경인로 705,126.8921609,37.51137113,정좌표,서울특별시 영등포구 경인로 705 버스중앙차로(19-002),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
669,서울특별시 영등포구 경인로 705,126.8921609,37.51137113,정좌표,서울특별시 영등포구 경인로 705 버스중앙차로(19-002),⑦ 버스중앙차로내 휴지통,② 재활용쓰레기,서울시 영등포구청,
670,서울특별시 영등포구 경인로 829,126.9050099,37.5160796,정좌표,서울특별시 영등포구 경인로 829 한솔요리학원 앞 버스중앙차로 (19-005),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
671,서울특별시 영등포구 경인로 829,126.9050099,37.5160796,정좌표,서울특별시 영등포구 경인로 829 한솔요리학원 앞 버스중앙차로 (19-005),⑦ 버스중앙차로내 휴지통,② 재활용쓰레기,서울시 영등포구청,
672,서울특별시 영등포구 경인로 829,126.9050099,37.5160796,정좌표,서울특별시 영등포구 경인로 829 한솔요리학원 앞 버스중앙차로 (19-005),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
673,서울특별시 영등포구 경인로 829,126.9050099,37.5160796,정좌표,서울특별시 영등포구 경인로 829 한솔요리학원 앞 버스중앙차로 (19-005),⑦ 버스중앙차로내 휴지통,② 재활용쓰레기,서울시 영등포구청,
674,서울특별시 영등포구 경인로 829,126.9050099,37.5160796,정좌표,서울특별시 영등포구 경인로 829 한솔요리학원 앞 버스중앙차로 (19-005),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
675,서울특별시 영등포구 경인로 829,126.9050099,37.5160796,정좌표,서울특별시 영등포구 경인로 829 한솔요리학원 앞 버스중앙차로 (19-005),⑦ 버스중앙차로내 휴지통,② 재활용쓰레기,서울시 영등포구청,
676,서울특별시 영등포구 경인로 720,126.8938723,37.5117201,정좌표,서울특별시 영등포구 경인로 720 버스중앙차로(19-001),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
677,서울특별시 영등포구 경인로 720,126.8938723,37.5117201,정좌표,서울특별시 영등포구 경인로 720 버스중앙차로(19-001),⑦ 버스중앙차로내 휴지통,② 재활용쓰레기,서울시 영등포구청,
678,서울특별시 영등포구 선유서로 76,126.8856976,37.52252562,정좌표,서울특별시 영등포구 선유서로 76 영등포기계상가 맞은편 버스정류장(19-203),"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
679,서울특별시 영등포구 선유서로 76,126.8856976,37.52252562,정좌표,서울특별시 영등포구 선유서로 76 영등포기계상가 맞은편 버스정류장(19-203),"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
680,서울특별시 영등포구 영등포로 59-2,126.8882864,37.52269679,정좌표,서울특별시 영등포구 영등포로 59-2 영등포기계상가버스정류소(19-202),"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
681,서울특별시 영등포구 영등포로 59-2,126.8882864,37.52269679,정좌표,서울특별시 영등포구 영등포로 59-2 영등포기계상가버스정류소(19-202),"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
682,서울특별시 영등포구 영등포로 96,126.8919862,37.52130979,정좌표,서울특별시 영등포구 영등포로 96 교보생명 앞버스정류소(19-166),"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
683,서울특별시 영등포구 영등포로 96,126.8919862,37.52130979,정좌표,서울특별시 영등포구 영등포로 96 교보생명 앞버스정류소(19-166),"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
684,서울특별시 영등포구 영등포로 208,126.9042952,37.51968248,정좌표,서울특별시 영등포구 영등포로 208 국민은행 앞,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
685,서울특별시 영등포구 영등포로 208,126.9042952,37.51968248,정좌표,서울특별시 영등포구 영등포로 208 국민은행 앞,⑥ 횡단보도 입구,② 재활용쓰레기,서울시 영등포구청,
686,서울특별시 영등포구 양산로 111,126.8955219,37.52472387,정좌표,서울특별시 영등포구 양산로 111 주차문화과 앞 사거리,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
687,서울특별시 영등포구 양산로 111,126.8955219,37.52472387,정좌표,서울특별시 영등포구 양산로 111 주차문화과 앞 사거리,⑥ 횡단보도 입구,② 재활용쓰레기,서울시 영등포구청,
688,서울특별시 영등포구 경인로 851,126.9071757,37.51684537,정좌표,서울특별시 영등포구 경인로 851 영등포역 버스중앙차로(19-006),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
689,서울특별시 영등포구 경인로 851,126.9071757,37.51684537,정좌표,서울특별시 영등포구 경인로 851 영등포역 버스중앙차로(19-006),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
690,서울특별시 영등포구 경인로 851,126.9071757,37.51684537,정좌표,서울특별시 영등포구 경인로 851 영등포역 버스중앙차로(19-006),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
691,서울특별시 영등포구 경인로 851,126.9071757,37.51684537,정좌표,서울특별시 영등포구 경인로 851 영등포역 버스중앙차로(19-006),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
692,서울특별시 영등포구 경인로 841,126.9060431,37.51652989,정좌표,서울특별시 영등포구 경인로 841 우체국 앞 횡단보도,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
693,서울특별시 영등포구 경인로 841,126.9060431,37.51652989,정좌표,서울특별시 영등포구 경인로 841 우체국 앞 횡단보도,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
694,서울특별시 영등포구 경인로 775,126.8994322,37.51463282,정좌표,서울특별시 영등포구 경인로 775 에이스하이테크시티 앞 버스중앙차로(19-004),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
695,서울특별시 영등포구 경인로 775,126.8994322,37.51463282,정좌표,서울특별시 영등포구 경인로 775 에이스하이테크시티 앞 버스중앙차로(19-004),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
696,서울특별시 영등포구 경인로 789,126.9008629,37.51481702,정좌표,서울특별시 영등포구 경인로 789 gs주유소 앞 버스정류소(19-003),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
697,서울특별시 영등포구 영등포로 208,126.9042952,37.51968248,정좌표,서울특별시 영등포구 영등포로 208 국민은행 앞,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
698,서울특별시 영등포구 영등포로 208,126.9042952,37.51968248,정좌표,서울특별시 영등포구 영등포로 208 국민은행 앞,⑥ 횡단보도 입구,② 재활용쓰레기,서울시 영등포구청,
699,서울특별시 영등포구 경인로 789,126.9008629,37.51481702,정좌표,서울특별시 영등포구 경인로 789 gs주유소 앞 버스정류소(19-003),⑦ 버스중앙차로내 휴지통,① 일반쓰레기,서울시 영등포구청,
700,서울특별시 영등포구 당산로27길 12,126.8951522,37.52522673,정좌표,서울특별시 영등포구 당산로27길 12 당산공원 버스정류장 앞,"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
701,서울특별시 영등포구 당산로27길 12,126.8951522,37.52522673,정좌표,서울특별시 영등포구 당산로27길 12 당산공원 버스정류장 앞,"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
702,서울특별시 영등포구 당산로27길 12,126.8951522,37.52522673,정좌표,서울특별시 영등포구 당산로27길 12 당산공원 버스정류장 앞,"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
703,서울특별시 영등포구 당산로27길 12,126.8951522,37.52522673,정좌표,서울특별시 영등포구 당산로27길 12 당산공원 버스정류장 앞,"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
704,서울특별시 영등포구 영등포로 194,126.9029551,37.5200194,정좌표,서울특별시 영등포구 영등포로 194 씨티은행 앞,"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
705,서울특별시 영등포구 영등포로 194,126.9029551,37.5200194,정좌표,서울특별시 영등포구 영등포로 194 씨티은행 앞,"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
706,서울특별시 영등포구 영등포로 141,126.8971926,37.52138722,정좌표,서울특별시 영등포구 영등포로 141 제비표 페인트 앞,"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
